Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,34.95000076,34.99000168,34.38000107,34.50999832,34.17597198,25759900
2020-07-07,34.04999924,34.34999847,33.95999908,34.02999878,33.70061874,23859600
2020-07-08,34.00999832,34.36999893,33.56999969,33.75,33.42333221,23013800
2020-07-09,33.72999954,33.88000107,33.09999847,33.45999908,33.13613892,19320400
2020-07-10,33.65999985,34.04000092,33.49000168,33.83000183,33.50255966,23205900
2020-07-13,34.72999954,35.72000122,34.52000046,35.20999908,34.86919785,53670900
2020-07-14,35.36999893,35.41999817,34.88000107,35.22999954,34.88900375,31170900
2020-07-15,35.99000168,36,35.47000122,35.72000122,35.37426376,24947300
2020-07-16,35.59999847,35.63999939,35.25999832,35.59999847,35.2554245,17478000
2020-07-17,35.86000061,36.33000183,35.72999954,36.25,35.89913177,22151200
2020-07-20,37.49000168,37.61999893,36.31999969,36.5,36.14671326,34929500
2020-07-21,36.93999863,37.08000183,36.52000046,36.68999863,36.3348732,22435400
2020-07-22,38.22999954,38.72999954,37.52000046,38.56000137,38.18677521,86058400
2020-07-23,39.22999954,39.41999817,38.18000031,38.40999985,38.03822708,56584000
2020-07-24,38.02999878,38.15000153,37.33000183,37.65999985,37.29548645,32135200
2020-07-27,37.36000061,37.75,37.22999954,37.54000092,37.17664719,26224200
2020-07-28,38.54000092,39.34000015,38.06000137,39.02000046,38.64232254,53504700
2020-07-29,39.29999924,39.45000076,38.45000076,39.25999832,38.87999725,35136300
2020-07-30,38.27999878,38.93999863,38.20000076,38.74000168,38.74000168,30620300
2020-07-31,38.27999878,38.75,37.86000061,38.47999954,38.47999954,27042700
2020-08-03,38.61000061,38.65999985,38.22000122,38.34999847,38.34999847,29446300
